account_id,account_name,global_region,industry_vertical,contract_tier,annual_contract_value,continued_decline_probability,priority_tier,on_churn_radar_aug,flag_reason,suggested_action,triage_note
ACC_0215,BizCorp_0215,AMER,Manufacturing,Premium,83520,0.0641,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0507,BizCorp_0507,APAC,Manufacturing,Enterprise,203580,0.0635,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0102,BizCorp_0102,AMER,Technology,Enterprise,166320,0.0634,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0811,BizCorp_0811,APAC,Logistics,Standard,6720,0.0632,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0848,BizCorp_0848,AMER,Healthcare,Standard,19200,0.0632,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0590,BizCorp_0590,APAC,Healthcare,Standard,13440,0.0624,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0001,BizCorp_0001,APAC,Manufacturing,Enterprise,85320,0.0621,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0787,BizCorp_0787,AMER,Technology,Enterprise,149040,0.0616,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0851,BizCorp_0851,EMEA,Healthcare,Enterprise,109620,0.0613,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0161,BizCorp_0161,EMEA,Technology,Enterprise,108540,0.0611,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0434,BizCorp_0434,APAC,Manufacturing,Premium,42480,0.0605,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0580,BizCorp_0580,APAC,Manufacturing,Standard,9600,0.0593,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0937,BizCorp_0937,APAC,Technology,Enterprise,501660,0.0592,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0425,BizCorp_0425,EMEA,Retail,Enterprise,250020,0.0591,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0576,BizCorp_0576,APAC,Healthcare,Enterprise,318600,0.0582,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0939,BizCorp_0939,APAC,Technology,Enterprise,245160,0.0579,Low,No,Active seats fell +5% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0111,BizCorp_0111,APAC,Technology,Premium,54000,0.0567,Low,No,Active seats fell +1% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0079,BizCorp_0079,APAC,Technology,Standard,12480,0.0563,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0897,BizCorp_0897,AMER,Logistics,Premium,54000,0.0559,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0403,BizCorp_0403,APAC,Technology,Enterprise,374220,0.0547,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0933,BizCorp_0933,APAC,Retail,Enterprise,179280,0.0546,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0375,BizCorp_0375,EMEA,Financial Services,Standard,22080,0.0546,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0373,BizCorp_0373,EMEA,Technology,Enterprise,237600,0.0545,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0038,BizCorp_0038,APAC,Healthcare,Enterprise,76140,0.0543,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0661,BizCorp_0661,AMER,Healthcare,Standard,31680,0.0542,Low,No,Active seats fell +0% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0030,BizCorp_0030,APAC,Logistics,Premium,65520,0.0538,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0297,BizCorp_0297,APAC,Healthcare,Standard,10560,0.0537,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0276,BizCorp_0276,EMEA,Healthcare,Standard,12480,0.0537,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0484,BizCorp_0484,AMER,Logistics,Standard,10560,0.0535,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0630,BizCorp_0630,EMEA,Technology,Standard,21120,0.0533,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0624,BizCorp_0624,EMEA,Healthcare,Standard,24000,0.0533,Low,No,Active seats fell +7% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0031,BizCorp_0031,AMER,Manufacturing,Standard,12480,0.0532,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0675,BizCorp_0675,AMER,Healthcare,Premium,30240,0.0528,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0604,BizCorp_0604,APAC,Retail,Standard,7680,0.0527,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0370,BizCorp_0370,EMEA,Technology,Enterprise,268920,0.0524,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0823,BizCorp_0823,AMER,Financial Services,Standard,24000,0.0518,Low,No,Active seats fell +9% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0644,BizCorp_0644,AMER,Technology,Enterprise,313740,0.0516,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0172,BizCorp_0172,APAC,Logistics,Premium,37440,0.0515,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0227,BizCorp_0227,EMEA,Financial Services,Standard,9600,0.0508,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0107,BizCorp_0107,EMEA,Healthcare,Premium,105120,0.0507,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0134,BizCorp_0134,APAC,Logistics,Premium,120240,0.0506,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0864,BizCorp_0864,AMER,Healthcare,Premium,42480,0.0505,Low,No,Active seats fell +0% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0632,BizCorp_0632,EMEA,Logistics,Premium,69840,0.0504,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0311,BizCorp_0311,APAC,Healthcare,Enterprise,198180,0.0502,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0767,BizCorp_0767,APAC,Healthcare,Premium,38880,0.05,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0427,BizCorp_0427,AMER,Healthcare,Enterprise,374760,0.0488,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0744,BizCorp_0744,EMEA,Financial Services,Premium,48240,0.0488,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0695,BizCorp_0695,APAC,Technology,Premium,36720,0.0487,Low,No,Active seats fell +6% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0336,BizCorp_0336,EMEA,Technology,Premium,59040,0.0483,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0062,BizCorp_0062,AMER,Financial Services,Standard,10560,0.0479,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
